sr_no,time_posted_local,listing_sk,user_sk,category_l3_sk,listing_price,lower_bound,month_posted,outlier_flag,category_name_an
56680,19/04/20,1.51074E+18,6.07287E+17,olx|mea|ae|classifieds|cl|15,250,-1652.5,4,Normal,All other
56681,20/04/20,7.35775E+18,8.61535E+18,olx|mea|ae|classifieds|cl|2,550,-1652.5,4,Normal,Category 2
56682,20/04/20,5.64192E+18,6.42091E+18,olx|mea|ae|classifieds|cl|7,225,-1652.5,4,Normal,Category 7
56683,20/04/20,5.64192E+18,6.42091E+18,olx|mea|ae|classifieds|cl|7,95,-1652.5,4,Normal,Category 7
56684,20/04/20,8.00296E+18,5.78308E+18,olx|mea|ae|classifieds|cl|2,1200,-1652.5,4,Normal,Category 2
56685,20/04/20,1.60961E+18,7.00151E+18,olx|mea|ae|classifieds|cl|3,345,-1652.5,4,Normal,Category 3
56686,20/04/20,4.21804E+18,3.39829E+17,olx|mea|ae|classifieds|cl|4,350,-1652.5,4,Normal,Category 4
56687,20/04/20,9.09249E+18,5.00242E+18,olx|mea|ae|classifieds|cl|13,175,-1652.5,4,Normal,All other
56688,20/04/20,8.57158E+18,3.9623E+18,olx|mea|ae|classifieds|cl|13,1205,-1652.5,4,Normal,All other
56689,20/04/20,2.59164E+18,8.01017E+18,olx|mea|ae|classifieds|cl|4,110,-1652.5,4,Normal,Category 4
56690,20/04/20,7.49197E+18,6.40025E+18,olx|mea|ae|classifieds|cl|5,150,-1652.5,4,Normal,Category 5
56691,20/04/20,8.56102E+18,2.36306E+18,olx|mea|ae|classifieds|cl|13,300,-1652.5,4,Normal,All other
56692,20/04/20,8.56103E+18,4.71674E+18,olx|mea|ae|classifieds|cl|13,420,-1652.5,4,Normal,All other
56693,20/04/20,8.70372E+18,5.9279E+18,olx|mea|ae|classifieds|cl|12,1500,-1652.5,4,Normal,All other
56694,20/04/20,4.18199E+17,5.91026E+18,olx|mea|ae|classifieds|cl|15,120,-1652.5,4,Normal,All other
56695,20/04/20,3.09808E+18,7.93884E+18,olx|mea|ae|classifieds|cl|9,400,-1652.5,4,Normal,All other
56696,20/04/20,9.11577E+18,9.15533E+17,olx|mea|ae|classifieds|cl|5,150,-1652.5,4,Normal,Category 5
56697,20/04/20,1.8405E+18,2.108E+18,olx|mea|ae|classifieds|cl|16,150000,-1652.5,4,High Outlier,All other
56698,20/04/20,1.85289E+18,2.108E+18,olx|mea|ae|classifieds|cl|16,30,-1652.5,4,Normal,All other
56699,20/04/20,3.01728E+18,1.00163E+18,olx|mea|ae|classifieds|cl|4,200,-1652.5,4,Normal,Category 4
56700,20/04/20,8.22136E+18,7.16407E+18,olx|mea|ae|classifieds|cl|6,2700,-1652.5,4,Normal,Category 6
56701,20/04/20,5.36809E+18,2.03383E+17,olx|mea|ae|classifieds|cl|7,250,-1652.5,4,Normal,Category 7
56702,21/04/20,2.25957E+18,5.24694E+18,olx|mea|ae|classifieds|cl|3,1200,-1652.5,4,Normal,Category 3
56703,21/04/20,9.03733E+18,9.12047E+17,olx|mea|ae|classifieds|cl|6,320,-1652.5,4,Normal,Category 6
56704,21/04/20,4.77634E+16,4.69313E+18,olx|mea|ae|classifieds|cl|5,880,-1652.5,4,Normal,Category 5
56705,21/04/20,8.28403E+18,8.0749E+17,olx|mea|ae|classifieds|cl|2,1200,-1652.5,4,Normal,Category 2
56706,21/04/20,8.28966E+18,9.07099E+18,olx|mea|ae|classifieds|cl|2,1700,-1652.5,4,Normal,Category 2
56707,21/04/20,7.26011E+18,1.106E+18,olx|mea|ae|classifieds|cl|13,350,-1652.5,4,Normal,All other
56708,21/04/20,7.67493E+18,5.85357E+18,olx|mea|ae|classifieds|cl|4,450,-1652.5,4,Normal,Category 4
56709,21/04/20,4.64277E+17,4.11312E+18,olx|mea|ae|classifieds|cl|1,72,-1652.5,4,Normal,Category 1
56710,21/04/20,2.51858E+17,8.85883E+18,olx|mea|ae|classifieds|cl|10,1600,-1652.5,4,Normal,All other
56711,21/04/20,3.8501E+18,1.9332E+18,olx|mea|ae|classifieds|cl|5,850,-1652.5,4,Normal,Category 5
56712,21/04/20,3.84912E+18,8.10636E+18,olx|mea|ae|classifieds|cl|5,1099,-1652.5,4,Normal,Category 5
56713,21/04/20,3.19634E+18,8.8158E+18,olx|mea|ae|classifieds|cl|5,3150,-1652.5,4,Normal,Category 5
56714,21/04/20,2.0655E+18,5.72763E+18,olx|mea|ae|classifieds|cl|2,1100,-1652.5,4,Normal,Category 2
56715,21/04/20,3.02857E+18,7.91195E+18,olx|mea|ae|classifieds|cl|16,2299,-1652.5,4,Normal,All other
56716,22/04/20,3.98989E+18,9.22246E+18,olx|mea|ae|classifieds|cl|8,2000,-1652.5,4,Normal,All other
56717,22/04/20,2.1461E+17,6.11408E+18,olx|mea|ae|classifieds|cl|15,2650,-1652.5,4,Normal,All other
56718,22/04/20,5.48275E+18,3.71261E+18,olx|mea|ae|classifieds|cl|4,350,-1652.5,4,Normal,Category 4
56719,22/04/20,7.83641E+18,5.09817E+18,olx|mea|ae|classifieds|cl|2,2700,-1652.5,4,Normal,Category 2
56720,22/04/20,6.52874E+18,4.15944E+18,olx|mea|ae|classifieds|cl|2,2499,-1652.5,4,Normal,Category 2
56721,22/04/20,5.39842E+18,8.54304E+18,olx|mea|ae|classifieds|cl|8,1500,-1652.5,4,Normal,All other
56722,22/04/20,5.05022E+18,2.108E+18,olx|mea|ae|classifieds|cl|16,35,-1652.5,4,Normal,All other
56723,22/04/20,5.05021E+18,2.108E+18,olx|mea|ae|classifieds|cl|16,40,-1652.5,4,Normal,All other
56724,22/04/20,7.43674E+18,6.54325E+18,olx|mea|ae|classifieds|cl|2,450,-1652.5,4,Normal,Category 2
56725,22/04/20,7.23862E+18,1.49679E+18,olx|mea|ae|classifieds|cl|1,325,-1652.5,4,Normal,Category 1
56726,22/04/20,4.96236E+18,4.7537E+18,olx|mea|ae|classifieds|cl|3,90,-1652.5,4,Normal,Category 3
56727,22/04/20,4.63789E+18,6.83834E+18,olx|mea|ae|classifieds|cl|4,50,-1652.5,4,Normal,Category 4
56728,22/04/20,7.41087E+18,1.7827E+18,olx|mea|ae|classifieds|cl|9,1200,-1652.5,4,Normal,All other
56729,22/04/20,8.69667E+18,7.08243E+17,olx|mea|ae|classifieds|cl|13,500,-1652.5,4,Normal,All other
56730,22/04/20,1.49008E+18,9.02123E+18,olx|mea|ae|classifieds|cl|8,100,-1652.5,4,Normal,All other
56731,23/04/20,3.85848E+18,9.07099E+18,olx|mea|ae|classifieds|cl|2,2600,-1652.5,4,Normal,Category 2
56732,23/04/20,5.71929E+18,1.44976E+18,olx|mea|ae|classifieds|cl|9,125,-1652.5,4,Normal,All other
56733,23/04/20,3.89428E+18,6.66692E+18,olx|mea|ae|classifieds|cl|6,899,-1652.5,4,Normal,Category 6
56734,23/04/20,6.27666E+18,8.97234E+18,olx|mea|ae|classifieds|cl|4,1000,-1652.5,4,Normal,Category 4
56735,23/04/20,5.70556E+18,6.09993E+18,olx|mea|ae|classifieds|cl|6,1000,-1652.5,4,Normal,Category 6
56736,23/04/20,4.29113E+18,9.05459E+18,olx|mea|ae|classifieds|cl|13,300,-1652.5,4,Normal,All other
56737,23/04/20,7.43637E+18,9.01465E+18,olx|mea|ae|classifieds|cl|1,1740,-1652.5,4,Normal,Category 1
56738,23/04/20,5.06355E+18,7.81228E+18,olx|mea|ae|classifieds|cl|9,1400,-1652.5,4,Normal,All other
56739,23/04/20,8.38255E+18,9.07099E+18,olx|mea|ae|classifieds|cl|2,1200,-1652.5,4,Normal,Category 2
56740,23/04/20,5.06551E+18,1.24101E+18,olx|mea|ae|classifieds|cl|9,800,-1652.5,4,Normal,All other
56741,23/04/20,5.70793E+18,2.108E+18,olx|mea|ae|classifieds|cl|16,50,-1652.5,4,Normal,All other
56742,23/04/20,1.6317E+18,8.92915E+18,olx|mea|ae|classifieds|cl|8,100,-1652.5,4,Normal,All other
56743,23/04/20,1.96878E+18,5.78308E+18,olx|mea|ae|classifieds|cl|2,1250,-1652.5,4,Normal,Category 2
56744,23/04/20,8.08351E+18,7.11109E+18,olx|mea|ae|classifieds|cl|1,30,-1652.5,4,Normal,Category 1
56745,23/04/20,2.34206E+18,9.09858E+18,olx|mea|ae|classifieds|cl|2,900,-1652.5,4,Normal,Category 2
56746,23/04/20,1.68151E+18,6.96259E+18,olx|mea|ae|classifieds|cl|2,600,-1652.5,4,Normal,Category 2
56747,23/04/20,6.3689E+18,5.6551E+18,olx|mea|ae|classifieds|cl|6,1250,-1652.5,4,Normal,Category 6
56748,23/04/20,6.3699E+18,5.6551E+18,olx|mea|ae|classifieds|cl|6,450,-1652.5,4,Normal,Category 6
56749,23/04/20,5.18388E+17,9.09858E+18,olx|mea|ae|classifieds|cl|2,1100,-1652.5,4,Normal,Category 2
56750,23/04/20,3.87549E+18,6.59681E+18,olx|mea|ae|classifieds|cl|9,800,-1652.5,4,Normal,All other
56751,23/04/20,3.78571E+18,7.64292E+18,olx|mea|ae|classifieds|cl|3,825,-1652.5,4,Normal,Category 3
56752,24/04/20,2.1792E+18,5.72763E+18,olx|mea|ae|classifieds|cl|2,1100,-1652.5,4,Normal,Category 2
56753,24/04/20,1.52825E+18,9.09858E+18,olx|mea|ae|classifieds|cl|2,2700,-1652.5,4,Normal,Category 2
56754,24/04/20,4.02671E+17,7.56822E+18,olx|mea|ae|classifieds|cl|2,600,-1652.5,4,Normal,Category 2
56755,24/04/20,9.36815E+17,5.78308E+18,olx|mea|ae|classifieds|cl|2,1800,-1652.5,4,Normal,Category 2
56756,24/04/20,9.38775E+17,5.78308E+18,olx|mea|ae|classifieds|cl|2,1400,-1652.5,4,Normal,Category 2
56757,24/04/20,1.18615E+18,2.96642E+18,olx|mea|ae|classifieds|cl|6,50,-1652.5,4,Normal,Category 6
56758,24/04/20,2.52061E+18,6.4112E+18,olx|mea|ae|classifieds|cl|6,155,-1652.5,4,Normal,Category 6
56759,24/04/20,4.988E+18,5.09817E+18,olx|mea|ae|classifieds|cl|2,1250,-1652.5,4,Normal,Category 2
56760,24/04/20,5.63981E+18,3.67042E+18,olx|mea|ae|classifieds|cl|2,530,-1652.5,4,Normal,Category 2
56761,24/04/20,8.77214E+18,8.06412E+18,olx|mea|ae|classifieds|cl|2,450,-1652.5,4,Normal,Category 2
56762,24/04/20,3.41233E+18,7.81671E+18,olx|mea|ae|classifieds|cl|4,250,-1652.5,4,Normal,Category 4
56763,24/04/20,2.30436E+18,1.91364E+18,olx|mea|ae|classifieds|cl|14,100,-1652.5,4,Normal,All other
56764,24/04/20,6.5604E+18,7.56822E+18,olx|mea|ae|classifieds|cl|2,1050,-1652.5,4,Normal,Category 2
56765,24/04/20,2.4071E+18,5.78308E+18,olx|mea|ae|classifieds|cl|2,1700,-1652.5,4,Normal,Category 2
56766,24/04/20,7.43037E+18,6.32708E+18,olx|mea|ae|classifieds|cl|3,299,-1652.5,4,Normal,Category 3
56767,24/04/20,1.24E+18,7.91701E+18,olx|mea|ae|classifieds|cl|2,1299,-1652.5,4,Normal,Category 2
56768,24/04/20,8.43055E+18,5.83217E+18,olx|mea|ae|classifieds|cl|12,300,-1652.5,4,Normal,All other
56769,24/04/20,5.59796E+18,8.06416E+18,olx|mea|ae|classifieds|cl|8,30000,-1652.5,4,High Outlier,All other
56770,24/04/20,3.82016E+18,5.6717E+18,olx|mea|ae|classifieds|cl|4,700,-1652.5,4,Normal,Category 4
56771,24/04/20,2.15345E+18,4.0932E+18,olx|mea|ae|classifieds|cl|5,220,-1652.5,4,Normal,Category 5
56772,24/04/20,3.11515E+18,5.71248E+18,olx|mea|ae|classifieds|cl|7,200,-1652.5,4,Normal,Category 7
56773,24/04/20,3.70899E+18,6.96259E+18,olx|mea|ae|classifieds|cl|2,650,-1652.5,4,Normal,Category 2
56774,25/04/20,3.1875E+18,5.09817E+18,olx|mea|ae|classifieds|cl|2,900,-1652.5,4,Normal,Category 2
56775,25/04/20,8.67272E+16,8.20129E+18,olx|mea|ae|classifieds|cl|2,1750,-1652.5,4,Normal,Category 2
56776,25/04/20,5.6424E+18,4.54974E+18,olx|mea|ae|classifieds|cl|6,1050,-1652.5,4,Normal,Category 6
56777,25/04/20,4.84916E+18,7.04729E+18,olx|mea|ae|classifieds|cl|15,65,-1652.5,4,Normal,All other
56778,25/04/20,2.78508E+18,5.78308E+18,olx|mea|ae|classifieds|cl|2,1400,-1652.5,4,Normal,Category 2
56779,25/04/20,6.66131E+18,7.4457E+18,olx|mea|ae|classifieds|cl|4,1800,-1652.5,4,Normal,Category 4
56780,25/04/20,3.42448E+18,2.19387E+18,olx|mea|ae|classifieds|cl|2,380,-1652.5,4,Normal,Category 2
56781,25/04/20,8.47174E+18,1.73067E+18,olx|mea|ae|classifieds|cl|4,125,-1652.5,4,Normal,Category 4
56782,25/04/20,5.11374E+18,5.78308E+18,olx|mea|ae|classifieds|cl|2,1300,-1652.5,4,Normal,Category 2
56783,25/04/20,8.86436E+18,1.23323E+18,olx|mea|ae|classifieds|cl|2,1000,-1652.5,4,Normal,Category 2
56784,25/04/20,3.29502E+18,5.26316E+18,olx|mea|ae|classifieds|cl|14,600,-1652.5,4,Normal,All other
56785,25/04/20,8.93521E+18,2.14776E+18,olx|mea|ae|classifieds|cl|2,650,-1652.5,4,Normal,Category 2
56786,25/04/20,8.92664E+18,5.78308E+18,olx|mea|ae|classifieds|cl|2,1400,-1652.5,4,Normal,Category 2
56787,26/04/20,6.25293E+17,2.73294E+17,olx|mea|ae|classifieds|cl|2,1200,-1652.5,4,Normal,Category 2
56788,26/04/20,1.94893E+18,1.41756E+18,olx|mea|ae|classifieds|cl|6,6300,-1652.5,4,High Outlier,Category 6
56789,26/04/20,1.95174E+18,4.53646E+18,olx|mea|ae|classifieds|cl|6,55,-1652.5,4,Normal,Category 6
56790,26/04/20,9.50739E+16,3.61009E+18,olx|mea|ae|classifieds|cl|13,130,-1652.5,4,Normal,All other
56791,26/04/20,3.78894E+18,5.82179E+18,olx|mea|ae|classifieds|cl|7,18000,-1652.5,4,High Outlier,Category 7
56792,26/04/20,1.84518E+17,6.60132E+18,olx|mea|ae|classifieds|cl|8,99,-1652.5,4,Normal,All other
56793,26/04/20,8.57528E+18,8.20129E+18,olx|mea|ae|classifieds|cl|2,1200,-1652.5,4,Normal,Category 2
56794,26/04/20,8.61476E+18,1.106E+18,olx|mea|ae|classifieds|cl|9,60,-1652.5,4,Normal,All other
56795,26/04/20,6.91089E+18,6.50332E+18,olx|mea|ae|classifieds|cl|7,550,-1652.5,4,Normal,Category 7
56796,26/04/20,6.72756E+18,4.5125E+18,olx|mea|ae|classifieds|cl|2,1150,-1652.5,4,Normal,Category 2
56797,26/04/20,8.03624E+18,5.78308E+18,olx|mea|ae|classifieds|cl|2,1400,-1652.5,4,Normal,Category 2
56798,26/04/20,3.66686E+18,6.11408E+18,olx|mea|ae|classifieds|cl|15,450,-1652.5,4,Normal,All other
56799,26/04/20,6.74162E+18,4.50536E+18,olx|mea|ae|classifieds|cl|5,2200,-1652.5,4,Normal,Category 5
56800,26/04/20,6.92046E+18,5.55132E+18,olx|mea|ae|classifieds|cl|7,320,-1652.5,4,Normal,Category 7
56801,26/04/20,3.6687E+18,3.27411E+18,olx|mea|ae|classifieds|cl|15,30,-1652.5,4,Normal,All other
56802,26/04/20,8.26854E+18,8.36409E+18,olx|mea|ae|classifieds|cl|4,200,-1652.5,4,Normal,Category 4
56803,26/04/20,8.10275E+18,2.89175E+18,olx|mea|ae|classifieds|cl|7,3460,-1652.5,4,High Outlier,Category 7
56804,27/04/20,5.24471E+18,6.72535E+18,olx|mea|ae|classifieds|cl|6,2000,-1652.5,4,Normal,Category 6
56805,27/04/20,9.11466E+18,1.82088E+17,olx|mea|ae|classifieds|cl|5,3000,-1652.5,4,Normal,Category 5
56806,27/04/20,1.42414E+18,3.91155E+18,olx|mea|ae|classifieds|cl|2,2800,-1652.5,4,Normal,Category 2
56807,27/04/20,2.63393E+18,4.3134E+17,olx|mea|ae|classifieds|cl|4,110,-1652.5,4,Normal,Category 4
56808,27/04/20,1.43076E+18,3.91155E+18,olx|mea|ae|classifieds|cl|2,1900,-1652.5,4,Normal,Category 2
56809,27/04/20,2.60826E+18,5.19127E+18,olx|mea|ae|classifieds|cl|2,1200,-1652.5,4,Normal,Category 2
56810,27/04/20,1.15575E+18,3.91155E+18,olx|mea|ae|classifieds|cl|2,2200,-1652.5,4,Normal,Category 2
56811,27/04/20,1.43208E+17,3.91155E+18,olx|mea|ae|classifieds|cl|2,1900,-1652.5,4,Normal,Category 2
56812,27/04/20,3.36604E+18,3.2464E+17,olx|mea|ae|classifieds|cl|10,1375,-1652.5,4,Normal,All other
56813,27/04/20,7.56896E+18,2.93635E+18,olx|mea|ae|classifieds|cl|16,20,-1652.5,4,Normal,All other
56814,27/04/20,3.93139E+18,3.19779E+18,olx|mea|ae|classifieds|cl|6,270,-1652.5,4,Normal,Category 6
56815,27/04/20,8.70407E+18,2.77094E+18,olx|mea|ae|classifieds|cl|5,600,-1652.5,4,Normal,Category 5
56816,27/04/20,7.33426E+18,6.15059E+18,olx|mea|ae|classifieds|cl|9,1400,-1652.5,4,Normal,All other
56817,27/04/20,3.03406E+18,6.11408E+18,olx|mea|ae|classifieds|cl|15,2500,-1652.5,4,Normal,All other
56818,27/04/20,4.78902E+18,6.54325E+18,olx|mea|ae|classifieds|cl|2,600,-1652.5,4,Normal,Category 2
56819,27/04/20,4.36494E+18,3.66156E+17,olx|mea|ae|classifieds|cl|4,800,-1652.5,4,Normal,Category 4
56820,27/04/20,5.00828E+18,7.50779E+18,olx|mea|ae|classifieds|cl|4,100,-1652.5,4,Normal,Category 4
56821,27/04/20,8.20249E+18,9.147E+18,olx|mea|ae|classifieds|cl|13,300,-1652.5,4,Normal,All other
56822,27/04/20,4.85003E+18,3.19866E+18,olx|mea|ae|classifieds|cl|9,130,-1652.5,4,Normal,All other
56823,27/04/20,4.12847E+18,1.79967E+17,olx|mea|ae|classifieds|cl|2,450,-1652.5,4,Normal,Category 2
56824,27/04/20,6.84729E+18,8.47423E+18,olx|mea|ae|classifieds|cl|4,60,-1652.5,4,Normal,Category 4
56825,27/04/20,4.84057E+18,5.44988E+18,olx|mea|ae|classifieds|cl|9,380,-1652.5,4,Normal,All other
56826,27/04/20,4.15794E+18,4.3134E+17,olx|mea|ae|classifieds|cl|4,750,-1652.5,4,Normal,Category 4
56827,28/04/20,4.19823E+18,1.53415E+18,olx|mea|ae|classifieds|cl|9,400,-1652.5,4,Normal,All other
56828,28/04/20,5.99794E+18,7.90786E+18,olx|mea|ae|classifieds|cl|4,50,-1652.5,4,Normal,Category 4
56829,28/04/20,3.98619E+18,6.54325E+18,olx|mea|ae|classifieds|cl|2,600,-1652.5,4,Normal,Category 2
56830,28/04/20,3.5445E+18,4.84507E+18,olx|mea|ae|classifieds|cl|2,130,-1652.5,4,Normal,Category 2
56831,28/04/20,2.89071E+18,7.11315E+18,olx|mea|ae|classifieds|cl|2,300,-1652.5,4,Normal,Category 2
56832,28/04/20,1.06969E+18,3.08343E+18,olx|mea|ae|classifieds|cl|6,30,-1652.5,4,Normal,Category 6
56833,28/04/20,1.07069E+18,7.89102E+17,olx|mea|ae|classifieds|cl|6,4700,-1652.5,4,High Outlier,Category 6
56834,28/04/20,8.94506E+18,7.96729E+18,olx|mea|ae|classifieds|cl|16,60,-1652.5,4,Normal,All other
56835,28/04/20,1.06687E+18,8.72856E+18,olx|mea|ae|classifieds|cl|6,900,-1652.5,4,Normal,Category 6
56836,28/04/20,1.73018E+18,6.11408E+18,olx|mea|ae|classifieds|cl|15,2650,-1652.5,4,Normal,All other
56837,28/04/20,7.66214E+18,3.77377E+18,olx|mea|ae|classifieds|cl|2,500,-1652.5,4,Normal,Category 2
56838,28/04/20,7.81981E+18,9.19752E+18,olx|mea|ae|classifieds|cl|5,360,-1652.5,4,Normal,Category 5
56839,28/04/20,7.65755E+18,2.82405E+18,olx|mea|ae|classifieds|cl|11,1250,-1652.5,4,Normal,All other
56840,28/04/20,8.94886E+18,2.94995E+18,olx|mea|ae|classifieds|cl|16,50,-1652.5,4,Normal,All other
56841,28/04/20,8.94885E+18,2.108E+18,olx|mea|ae|classifieds|cl|16,700,-1652.5,4,Normal,All other
56842,28/04/20,4.47403E+18,7.87303E+18,olx|mea|ae|classifieds|cl|4,100,-1652.5,4,Normal,Category 4
56843,28/04/20,8.84779E+18,7.58066E+18,olx|mea|ae|classifieds|cl|16,10,-1652.5,4,Normal,All other
56844,28/04/20,5.03993E+17,7.81671E+18,olx|mea|ae|classifieds|cl|4,150,-1652.5,4,Normal,Category 4
56845,29/04/20,5.07163E+18,2.49336E+18,olx|mea|ae|classifieds|cl|2,1000,-1652.5,4,Normal,Category 2
56846,29/04/20,5.72641E+18,8.55626E+18,olx|mea|ae|classifieds|cl|2,490,-1652.5,4,Normal,Category 2
56847,29/04/20,2.00848E+18,4.84828E+18,olx|mea|ae|classifieds|cl|12,200,-1652.5,4,Normal,All other
56848,29/04/20,1.19603E+18,6.11408E+18,olx|mea|ae|classifieds|cl|15,2500,-1652.5,4,Normal,All other
56849,29/04/20,1.19787E+18,6.11408E+18,olx|mea|ae|classifieds|cl|15,1150,-1652.5,4,Normal,All other
56850,29/04/20,5.07985E+18,5.67447E+18,olx|mea|ae|classifieds|cl|13,650,-1652.5,4,Normal,All other
56851,29/04/20,6.47894E+18,1.60298E+18,olx|mea|ae|classifieds|cl|11,40000,-1652.5,4,High Outlier,All other
56852,29/04/20,8.20985E+18,4.87704E+18,olx|mea|ae|classifieds|cl|6,375,-1652.5,4,Normal,Category 6
56853,29/04/20,5.16262E+18,8.33706E+18,olx|mea|ae|classifieds|cl|3,5000,-1652.5,4,High Outlier,Category 3
56854,29/04/20,6.46023E+18,7.16407E+18,olx|mea|ae|classifieds|cl|6,2700,-1652.5,4,Normal,Category 6
56855,29/04/20,8.69844E+18,2.61251E+18,olx|mea|ae|classifieds|cl|4,400,-1652.5,4,Normal,Category 4
56856,29/04/20,2.40379E+18,5.91978E+18,olx|mea|ae|classifieds|cl|2,3500,-1652.5,4,High Outlier,Category 2
56857,29/04/20,2.01705E+18,6.07721E+18,olx|mea|ae|classifieds|cl|12,1200,-1652.5,4,Normal,All other
56858,30/04/20,1.5035E+17,9.03613E+18,olx|mea|ae|classifieds|cl|14,100,-1652.5,4,Normal,All other
56859,30/04/20,8.20423E+18,8.23281E+18,olx|mea|ae|classifieds|cl|9,550,-1652.5,4,Normal,All other
56860,30/04/20,5.70469E+18,2.7898E+18,olx|mea|ae|classifieds|cl|15,60,-1652.5,4,Normal,All other
56861,30/04/20,5.70373E+18,6.11408E+18,olx|mea|ae|classifieds|cl|15,1400,-1652.5,4,Normal,All other
56862,30/04/20,4.78169E+18,8.19486E+18,olx|mea|ae|classifieds|cl|7,100,-1652.5,4,Normal,Category 7
56863,30/04/20,4.77985E+18,8.05653E+17,olx|mea|ae|classifieds|cl|7,190,-1652.5,4,Normal,Category 7
56864,30/04/20,5.00611E+17,8.85883E+18,olx|mea|ae|classifieds|cl|14,1300,-1652.5,4,Normal,All other
56865,30/04/20,4.40782E+18,4.41732E+18,olx|mea|ae|classifieds|cl|2,2500,-1652.5,4,Normal,Category 2
56866,30/04/20,8.95411E+18,8.21594E+18,olx|mea|ae|classifieds|cl|9,265,-1652.5,4,Normal,All other
56867,30/04/20,3.634E+17,8.52046E+18,olx|mea|ae|classifieds|cl|8,1340,-1652.5,4,Normal,All other
56868,30/04/20,8.95496E+18,6.01729E+18,olx|mea|ae|classifieds|cl|9,2150,-1652.5,4,Normal,All other
56869,30/04/20,5.04797E+18,6.11408E+18,olx|mea|ae|classifieds|cl|15,2190,-1652.5,4,Normal,All other
56870,30/04/20,8.85702E+18,8.08697E+18,olx|mea|ae|classifieds|cl|9,1200,-1652.5,4,Normal,All other
56871,30/04/20,8.28451E+18,6.43003E+18,olx|mea|ae|classifieds|cl|16,600,-1652.5,4,Normal,All other
56872,30/04/20,5.82616E+18,4.53618E+18,olx|mea|ae|classifieds|cl|11,20,-1652.5,4,Normal,All other
56873,30/04/20,7.20987E+18,8.84047E+18,olx|mea|ae|classifieds|cl|2,2800,-1652.5,4,Normal,Category 2
56874,30/04/20,5.95408E+18,4.53348E+18,olx|mea|ae|classifieds|cl|10,6300,-1652.5,4,High Outlier,All other
56875,30/04/20,1.69628E+18,7.07486E+17,olx|mea|ae|classifieds|cl|14,1200,-1652.5,4,Normal,All other
56876,30/04/20,1.03711E+18,3.4412E+18,olx|mea|ae|classifieds|cl|5,4950,-1652.5,4,High Outlier,Category 5
56877,30/04/20,7.63148E+18,4.65924E+18,olx|mea|ae|classifieds|cl|3,650,-1652.5,4,Normal,Category 3
56878,01/05/20,2.58595E+18,6.07287E+17,olx|mea|ae|classifieds|cl|13,120,-1652.5,5,Normal,All other
56879,01/05/20,3.52751E+18,2.25226E+18,olx|mea|ae|classifieds|cl|8,1000,-1652.5,5,Normal,All other
56880,01/05/20,7.63346E+18,7.04689E+18,olx|mea|ae|classifieds|cl|3,1950,-1652.5,5,Normal,Category 3
56881,01/05/20,8.30401E+18,4.33864E+18,olx|mea|ae|classifieds|cl|9,1250,-1652.5,5,Normal,All other
56882,01/05/20,7.8985E+18,5.91978E+18,olx|mea|ae|classifieds|cl|2,1700,-1652.5,5,Normal,Category 2
56883,01/05/20,5.204E+18,1.95672E+18,olx|mea|ae|classifieds|cl|1,40000,-1652.5,5,High Outlier,Category 1
56884,01/05/20,3.1694E+18,7.75937E+18,olx|mea|ae|classifieds|cl|4,20,-1652.5,5,Normal,Category 4
56885,01/05/20,3.13417E+18,4.15761E+18,olx|mea|ae|classifieds|cl|7,350,-1652.5,5,Normal,Category 7
56886,01/05/20,8.64294E+18,7.39333E+18,olx|mea|ae|classifieds|cl|6,4850,-1652.5,5,High Outlier,Category 6
56887,01/05/20,7.00728E+18,7.17695E+17,olx|mea|ae|classifieds|cl|3,22500,-1652.5,5,High Outlier,Category 3
56888,01/05/20,6.46794E+18,7.69526E+18,olx|mea|ae|classifieds|cl|9,2200,-1652.5,5,Normal,All other
56889,01/05/20,9.15187E+18,5.16519E+18,olx|mea|ae|classifieds|cl|6,175,-1652.5,5,Normal,Category 6
56890,01/05/20,3.96513E+18,8.90673E+18,olx|mea|ae|classifieds|cl|12,1200,-1652.5,5,Normal,All other
56891,01/05/20,6.47273E+18,4.4657E+18,olx|mea|ae|classifieds|cl|9,2300,-1652.5,5,Normal,All other
56892,01/05/20,5.43528E+18,5.91978E+18,olx|mea|ae|classifieds|cl|2,2300,-1652.5,5,Normal,Category 2
56893,01/05/20,1.96796E+18,7.50694E+18,olx|mea|ae|classifieds|cl|13,850,-1652.5,5,Normal,All other
56894,01/05/20,7.68915E+18,1.25106E+17,olx|mea|ae|classifieds|cl|5,1020,-1652.5,5,Normal,Category 5
56895,01/05/20,1.97176E+18,3.95192E+18,olx|mea|ae|classifieds|cl|13,200,-1652.5,5,Normal,All other
56896,01/05/20,8.18354E+18,2.51614E+18,olx|mea|ae|classifieds|cl|2,12500,-1652.5,5,High Outlier,Category 2
56897,01/05/20,6.37965E+18,1.91505E+18,olx|mea|ae|classifieds|cl|1,33,-1652.5,5,Normal,Category 1
56898,01/05/20,1.29936E+17,1.76129E+17,olx|mea|ae|classifieds|cl|13,170,-1652.5,5,Normal,All other
56899,01/05/20,2.71676E+18,8.84047E+18,olx|mea|ae|classifieds|cl|2,3800,-1652.5,5,High Outlier,Category 2
56900,01/05/20,7.7411E+18,6.77437E+18,olx|mea|ae|classifieds|cl|5,450,-1652.5,5,Normal,Category 5
56901,01/05/20,2.59049E+18,2.38072E+18,olx|mea|ae|classifieds|cl|9,500,-1652.5,5,Normal,All other
