time_posted_local,listing_sk,user_sk,category_l3_sk,listing_price,lower_bound,month_posted,outlier_flag,category_name_an
2023-02-04 07:31:00,851419,74948,cat004,49267,7202,9,No,Townhouses
2023-02-04 07:32:00,723473,10134,cat004,86586,7315,10,Yes,Townhouses
2023-02-04 07:33:00,946868,43119,cat004,33718,8613,4,Yes,Commercial
2023-02-04 07:34:00,225039,25603,cat004,4776,1247,1,Yes,Villas
2023-02-04 07:35:00,189236,82028,cat002,6763,1098,11,Yes,Townhouses
2023-02-04 07:36:00,667676,81069,cat004,51611,4097,11,No,Townhouses
2023-02-04 07:37:00,914009,54151,cat002,73492,7450,12,No,Apartments
2023-02-04 07:38:00,768854,19292,cat004,26329,1372,10,No,Townhouses
2023-02-04 07:39:00,186811,89413,cat002,65097,1999,5,No,Commercial
2023-02-04 07:40:00,663536,59445,cat004,59473,5031,1,No,Villas
2023-02-04 07:41:00,189425,21502,cat001,16549,7711,8,No,Commercial
2023-02-04 07:42:00,265834,56842,cat003,26066,2422,7,Yes,Commercial
2023-02-04 07:43:00,443853,65121,cat003,22416,4377,1,Yes,Villas
2023-02-04 07:44:00,478155,99556,cat004,57881,5172,2,Yes,Apartments
2023-02-04 07:45:00,304376,15349,cat001,73109,2659,10,No,Apartments
2023-02-04 07:46:00,232083,28205,cat004,13326,9497,2,Yes,Commercial
2023-02-04 07:47:00,844183,85025,cat002,81391,9715,4,No,Apartments
2023-02-04 07:48:00,328760,51789,cat001,11173,7298,5,No,Townhouses
2023-02-04 07:49:00,575824,57388,cat004,21539,6521,2,No,Commercial
2023-02-04 07:50:00,398980,48448,cat002,32355,9642,7,Yes,Townhouses
2023-02-04 07:51:00,423701,58556,cat001,38927,7315,12,Yes,Commercial
2023-02-04 07:52:00,879482,53155,cat001,32000,7778,4,No,Townhouses
2023-02-04 07:53:00,201751,71854,cat001,23230,1891,10,No,Townhouses
2023-02-04 07:54:00,910713,18238,cat002,4752,5354,12,Yes,Commercial
2023-02-04 07:55:00,196574,54114,cat003,32429,1050,9,No,Townhouses
2023-02-04 07:56:00,509164,72764,cat003,8881,2791,9,Yes,Commercial
2023-02-04 07:57:00,241308,87112,cat001,43994,5772,1,Yes,Townhouses
2023-02-04 07:58:00,255531,44262,cat004,90762,670,11,Yes,Townhouses
2023-02-04 07:59:00,688877,89771,cat004,68480,5852,5,Yes,Townhouses
2023-02-04 08:00:00,583768,80400,cat003,32673,9013,4,Yes,Commercial
2023-02-04 08:01:00,781160,26758,cat003,18289,6347,6,No,Commercial
2023-02-04 08:02:00,654559,50246,cat003,15146,3641,4,Yes,Townhouses
2023-02-04 08:03:00,989859,88577,cat001,79135,2629,7,Yes,Villas
2023-02-04 08:04:00,457301,92878,cat003,92359,9662,6,No,Villas
2023-02-04 08:05:00,235250,36598,cat001,4960,8330,5,No,Townhouses
2023-02-04 08:06:00,197984,31303,cat004,1241,751,9,Yes,Apartments
2023-02-04 08:07:00,768636,37370,cat002,34646,5916,8,No,Villas
2023-02-04 08:08:00,770188,79607,cat004,53945,5780,5,Yes,Apartments
2023-02-04 08:09:00,106149,77476,cat001,67647,4756,8,Yes,Villas
2023-02-04 08:10:00,455008,51039,cat001,40502,3166,5,No,Townhouses
2023-02-04 08:11:00,940213,36599,cat002,39244,6605,1,Yes,Townhouses
2023-02-04 08:12:00,564668,28220,cat004,31019,1052,8,No,Villas
2023-02-04 08:13:00,946992,98464,cat002,38224,6871,7,Yes,Apartments
2023-02-04 08:14:00,693183,17977,cat003,11394,7325,6,Yes,Commercial
2023-02-04 08:15:00,940597,56552,cat004,3696,5529,6,Yes,Townhouses
2023-02-04 08:16:00,177670,45263,cat003,62991,1410,9,Yes,Townhouses
2023-02-04 08:17:00,340864,51438,cat001,55537,6251,6,No,Apartments
2023-02-04 08:18:00,326233,14275,cat004,93894,2726,8,No,Townhouses
2023-02-04 08:19:00,402516,14453,cat001,76348,2062,10,No,Townhouses
2023-02-04 08:20:00,997237,34687,cat004,30242,5618,5,Yes,Commercial
2023-02-04 08:21:00,792142,66299,cat003,44015,5765,12,Yes,Commercial
2023-02-04 08:22:00,231971,11394,cat003,87379,8086,12,No,Apartments
2023-02-04 08:23:00,196628,16578,cat002,9891,9717,5,No,Apartments
2023-02-04 08:24:00,198956,74833,cat002,81685,8871,9,No,Commercial
2023-02-04 08:25:00,746972,96600,cat002,49688,1153,3,No,Villas
2023-02-04 08:26:00,622746,95297,cat004,76928,7996,5,No,Commercial
2023-02-04 08:27:00,232054,40787,cat002,41097,8041,9,No,Villas
2023-02-04 08:28:00,198879,49266,cat001,41641,8402,2,Yes,Townhouses
2023-02-04 08:29:00,698348,45125,cat001,52358,8572,6,No,Townhouses
2023-02-04 08:30:00,694131,41530,cat001,41032,3590,9,Yes,Commercial
2023-02-04 08:31:00,827649,51096,cat002,23132,9844,6,Yes,Apartments
2023-02-04 08:32:00,798533,86406,cat003,46067,3064,11,No,Townhouses
2023-02-04 08:33:00,470813,17806,cat001,22646,6868,3,No,Apartments
2023-02-04 08:34:00,996761,47661,cat003,11299,4861,12,Yes,Villas
2023-02-04 08:35:00,533724,28224,cat003,91525,2090,3,Yes,Apartments
2023-02-04 08:36:00,576191,40976,cat002,85560,8169,3,Yes,Apartments
2023-02-04 08:37:00,925226,11072,cat001,13857,7718,3,Yes,Townhouses
2023-02-04 08:38:00,382897,73455,cat003,7193,3989,1,No,Commercial
2023-02-04 08:39:00,213684,10061,cat001,6069,3008,5,No,Villas
2023-02-04 08:40:00,651526,77173,cat001,18594,1529,7,Yes,Apartments
2023-02-04 08:41:00,708531,80198,cat001,41997,9295,11,Yes,Apartments
2023-02-04 08:42:00,670374,22265,cat001,90495,1923,10,No,Apartments
2023-02-04 08:43:00,127639,31108,cat001,99550,4680,9,No,Apartments
2023-02-04 08:44:00,572518,10637,cat002,84589,6907,2,No,Villas
2023-02-04 08:45:00,297761,79055,cat001,71395,3251,5,Yes,Apartments
2023-02-04 08:46:00,742346,88520,cat003,71323,4608,8,Yes,Apartments
2023-02-04 08:47:00,812800,94622,cat004,86457,618,7,Yes,Villas
2023-02-04 08:48:00,313268,29723,cat004,85939,6345,12,No,Apartments
2023-02-04 08:49:00,531388,58207,cat003,88490,2661,4,No,Townhouses
2023-02-04 08:50:00,881087,21327,cat001,34731,6017,4,No,Apartments
2023-02-04 08:51:00,531276,45804,cat002,6516,4114,6,No,Townhouses
2023-02-04 08:52:00,470892,76520,cat003,44312,8502,3,Yes,Apartments
2023-02-04 08:53:00,677638,25052,cat003,53918,8263,12,Yes,Apartments
2023-02-04 08:54:00,701067,28835,cat004,79733,6449,6,Yes,Apartments
2023-02-04 08:55:00,152848,97073,cat001,64982,2354,12,Yes,Villas
2023-02-04 08:56:00,735834,17030,cat004,7379,9002,9,Yes,Townhouses
2023-02-04 08:57:00,733191,69645,cat001,43691,4564,4,No,Townhouses
2023-02-04 08:58:00,709410,59243,cat001,33218,1663,1,Yes,Commercial
2023-02-04 08:59:00,282310,77986,cat001,97936,9377,8,No,Commercial
2023-02-04 09:00:00,903122,12224,cat003,16438,8270,6,Yes,Villas
2023-02-04 09:01:00,739859,77356,cat004,88862,3345,6,Yes,Commercial
2023-02-04 09:02:00,499879,15403,cat003,8791,3775,4,Yes,Commercial
2023-02-04 09:03:00,606733,57239,cat003,24472,1986,2,Yes,Villas
2023-02-04 09:04:00,892621,68215,cat001,88143,9751,4,No,Townhouses
2023-02-04 09:05:00,513889,60599,cat002,41230,8980,2,No,Townhouses
2023-02-04 09:06:00,496805,21618,cat001,84031,3471,3,No,Villas
2023-02-04 09:07:00,726233,66900,cat001,88033,6537,7,Yes,Apartments
2023-02-04 09:08:00,443161,17848,cat002,24397,1100,4,Yes,Commercial
2023-02-04 09:09:00,449172,27112,cat004,73994,839,7,Yes,Villas
2023-02-04 09:10:00,704398,83171,cat002,41138,5716,8,No,Townhouses
2023-02-04 09:11:00,254165,93995,cat001,28132,4477,1,Yes,Villas
2023-02-04 09:12:00,195400,50216,cat003,65810,669,4,No,Townhouses
2023-02-04 09:13:00,367311,86215,cat003,89671,530,9,Yes,Townhouses
2023-02-04 09:14:00,930175,81481,cat004,83114,5863,6,Yes,Commercial
2023-02-04 09:15:00,905957,75755,cat001,88278,2557,12,No,Villas
2023-02-04 09:16:00,220819,82565,cat002,93350,2114,5,No,Villas
2023-02-04 09:17:00,514203,56053,cat001,81526,3748,3,No,Commercial
2023-02-04 09:18:00,706362,27484,cat004,65891,7188,11,No,Apartments
2023-02-04 09:19:00,955598,28653,cat002,42800,8037,3,No,Apartments
2023-02-04 09:20:00,764012,96118,cat004,55527,2518,6,Yes,Commercial
2023-02-04 09:21:00,190902,55639,cat003,99863,4086,5,Yes,Apartments
2023-02-04 09:22:00,211817,56402,cat001,31094,1532,10,Yes,Commercial
2023-02-04 09:23:00,598317,63711,cat002,68015,6893,11,Yes,Apartments
2023-02-04 09:24:00,327644,60646,cat002,82848,685,9,No,Apartments
2023-02-04 09:25:00,860258,46233,cat002,91950,5720,8,Yes,Commercial
2023-02-04 09:26:00,283933,80105,cat003,64602,6821,10,No,Villas
2023-02-04 09:27:00,822763,83306,cat004,89040,3841,12,Yes,Apartments
2023-02-04 09:28:00,781624,25507,cat003,4245,6775,1,No,Commercial
2023-02-04 09:29:00,231648,50325,cat003,53959,4895,7,No,Apartments
2023-02-04 09:30:00,172799,94082,cat002,56733,3445,7,No,Commercial
2023-02-04 09:31:00,867895,60703,cat002,53057,1105,12,No,Apartments
2023-02-04 09:32:00,628052,86952,cat004,61014,4769,9,No,Commercial
2023-02-04 09:33:00,946319,16578,cat001,75965,5535,10,No,Apartments
2023-02-04 09:34:00,256009,35871,cat001,30830,2840,2,Yes,Commercial
2023-02-04 09:35:00,849696,82773,cat002,89287,8627,10,No,Townhouses
2023-02-04 09:36:00,545929,36566,cat004,2036,7274,10,No,Apartments
2023-02-04 09:37:00,398022,42187,cat003,22816,9990,11,No,Apartments
2023-02-04 09:38:00,742505,60143,cat001,40112,1441,7,No,Apartments
2023-02-04 09:39:00,268747,49862,cat004,15741,9415,3,Yes,Apartments
2023-02-04 09:40:00,362122,60867,cat004,17060,8256,6,Yes,Commercial
2023-02-04 09:41:00,825864,74695,cat004,33952,6008,2,Yes,Commercial
2023-02-04 09:42:00,190461,84000,cat003,12309,892,1,Yes,Villas
2023-02-04 09:43:00,586020,45330,cat002,8473,5758,5,No,Apartments
2023-02-04 09:44:00,114202,81009,cat001,63925,9567,12,No,Commercial
2023-02-04 09:45:00,514147,21676,cat001,23058,9393,9,No,Commercial
2023-02-04 09:46:00,693907,76551,cat002,48862,7330,12,No,Apartments
2023-02-04 09:47:00,771852,13331,cat004,32892,1354,7,Yes,Townhouses
2023-02-04 09:48:00,812263,20067,cat003,51680,8879,8,No,Townhouses
2023-02-04 09:49:00,428911,20315,cat002,93059,3920,9,Yes,Commercial
2023-02-04 09:50:00,985312,86130,cat003,71978,3724,5,No,Villas
2023-02-04 09:51:00,558992,56921,cat001,6532,4922,10,Yes,Villas
2023-02-04 09:52:00,504046,33565,cat004,96272,8186,7,No,Apartments
2023-02-04 09:53:00,934647,99143,cat004,25632,2874,11,Yes,Townhouses
2023-02-04 09:54:00,582702,28453,cat001,58705,5370,12,Yes,Commercial
2023-02-04 09:55:00,859473,57592,cat003,27589,8717,10,No,Apartments
2023-02-04 09:56:00,126617,95527,cat001,62714,1091,1,Yes,Apartments
2023-02-04 09:57:00,965541,23834,cat001,4849,6611,2,Yes,Apartments
2023-02-04 09:58:00,942305,20195,cat004,21870,840,6,Yes,Villas
2023-02-04 09:59:00,884708,36183,cat002,29218,8323,2,Yes,Commercial
2023-02-04 10:00:00,870418,98988,cat004,99107,816,3,No,Apartments
2023-02-04 10:01:00,214785,44504,cat001,69338,619,12,No,Villas
2023-02-04 10:02:00,547974,14133,cat004,82556,8934,2,No,Townhouses
2023-02-04 10:03:00,489215,38101,cat004,48089,2948,3,Yes,Commercial
2023-02-04 10:04:00,929340,25323,cat002,87855,6312,3,No,Villas
2023-02-04 10:05:00,665212,32617,cat004,97715,9730,1,No,Commercial
2023-02-04 10:06:00,650359,31119,cat002,37573,6463,9,No,Apartments
2023-02-04 10:07:00,586265,60611,cat001,42112,4027,11,Yes,Villas
2023-02-04 10:08:00,569022,16715,cat001,98604,3984,1,Yes,Townhouses
2023-02-04 10:09:00,118839,88650,cat001,68255,9846,1,No,Apartments
2023-02-04 10:10:00,513046,47102,cat004,70428,6068,4,Yes,Townhouses
2023-02-04 10:11:00,535581,68458,cat001,15436,7534,1,No,Villas
2023-02-04 10:12:00,837166,62215,cat002,71320,6857,9,Yes,Villas
2023-02-04 10:13:00,727403,24858,cat001,88246,3836,1,Yes,Commercial
2023-02-04 10:14:00,959795,58016,cat003,13218,4487,9,Yes,Villas
2023-02-04 10:15:00,741667,62833,cat001,52541,6439,3,Yes,Townhouses
2023-02-04 10:16:00,864601,94018,cat003,86828,8285,10,No,Commercial
2023-02-04 10:17:00,477804,50639,cat002,56894,798,8,Yes,Apartments
2023-02-04 10:18:00,782684,24805,cat003,52114,1647,7,No,Commercial
2023-02-04 10:19:00,388232,47588,cat003,54151,8316,8,Yes,Villas
2023-02-04 10:20:00,468254,84956,cat002,55913,9444,6,Yes,Apartments
2023-02-04 10:21:00,692747,68209,cat001,67904,7891,1,No,Townhouses
2023-02-04 10:22:00,727593,83525,cat002,76883,1831,7,No,Townhouses
2023-02-04 10:23:00,838088,67706,cat003,76471,5109,11,Yes,Townhouses
2023-02-04 10:24:00,205780,96521,cat003,93042,7271,11,Yes,Commercial
2023-02-04 10:25:00,571638,98567,cat001,42075,7336,5,No,Apartments
2023-02-04 10:26:00,686694,78358,cat002,77681,7536,8,No,Apartments
2023-02-04 10:27:00,196888,79087,cat003,96979,3038,5,Yes,Apartments
2023-02-04 10:28:00,597483,58652,cat004,32225,4109,7,No,Villas
2023-02-04 10:29:00,662991,18799,cat002,5441,1947,12,Yes,Commercial
2023-02-04 10:30:00,165422,27784,cat001,36138,7920,3,Yes,Commercial
2023-02-04 10:31:00,644902,41314,cat002,72285,5707,8,No,Commercial
2023-02-04 10:32:00,456550,37947,cat002,82701,2330,6,No,Villas
2023-02-04 10:33:00,248138,43319,cat002,33208,8898,10,No,Commercial
2023-02-04 10:34:00,275363,34772,cat003,41341,6893,9,No,Apartments
2023-02-04 10:35:00,919323,95531,cat002,86990,1550,2,Yes,Apartments
2023-02-04 10:36:00,927314,45920,cat004,13333,8887,10,No,Townhouses
2023-02-04 10:37:00,663581,78391,cat004,24866,7672,8,Yes,Villas
2023-02-04 10:38:00,710874,32621,cat003,32213,4989,4,Yes,Townhouses
2023-02-04 10:39:00,312076,67021,cat001,84832,6792,4,Yes,Villas
2023-02-04 10:40:00,746184,43594,cat002,38671,4610,9,Yes,Villas
2023-02-04 10:41:00,355420,71450,cat002,43523,8790,9,Yes,Townhouses
2023-02-04 10:42:00,774589,39804,cat003,36562,8638,10,No,Apartments
2023-02-04 10:43:00,168474,13939,cat002,65093,9419,10,Yes,Apartments
2023-02-04 10:44:00,621361,10393,cat003,13283,5990,11,Yes,Villas
2023-02-04 10:45:00,214461,81827,cat003,17310,9758,9,No,Villas
2023-02-04 10:46:00,536102,98477,cat001,62850,1649,2,No,Villas
2023-02-04 10:47:00,483151,52338,cat002,92509,5977,10,Yes,Townhouses
2023-02-04 10:48:00,162742,59887,cat001,74899,6530,3,Yes,Commercial
2023-02-04 10:49:00,725019,74562,cat002,84686,6026,2,Yes,Commercial
2023-02-04 10:50:00,714564,40393,cat003,65731,5024,11,No,Apartments
2023-02-04 10:51:00,703974,77070,cat003,37493,8858,11,No,Commercial
2023-02-04 10:52:00,765061,55835,cat003,1546,7467,8,No,Commercial
2023-02-04 10:53:00,878204,81558,cat004,47734,6114,5,Yes,Townhouses
2023-02-04 10:54:00,804481,91051,cat003,85268,7621,6,No,Apartments
2023-02-04 10:55:00,909723,22652,cat001,37795,5434,12,Yes,Villas
2023-02-04 10:56:00,588038,39066,cat001,18280,1875,2,Yes,Townhouses
2023-02-04 10:57:00,910548,49521,cat004,76654,3969,2,Yes,Apartments
2023-02-04 10:58:00,368030,15707,cat004,57632,4519,2,No,Villas
2023-02-04 10:59:00,637960,52827,cat001,56238,5607,5,No,Commercial
2023-02-04 11:00:00,114508,11038,cat003,60328,2046,4,Yes,Villas
2023-02-04 11:01:00,456348,57029,cat003,78844,9281,11,No,Villas
2023-02-04 11:02:00,733594,55991,cat001,65723,7814,2,Yes,Commercial
2023-02-04 11:03:00,306000,80674,cat001,66624,1580,10,Yes,Villas
2023-02-04 11:04:00,269008,44471,cat001,68121,5796,7,No,Apartments
2023-02-04 11:05:00,365425,90308,cat004,16608,2563,8,Yes,Commercial
2023-02-04 11:06:00,343447,10649,cat003,58376,2019,12,No,Villas
2023-02-04 11:07:00,752974,48599,cat001,64386,9785,7,Yes,Commercial
2023-02-04 11:08:00,567562,51877,cat004,89772,517,8,No,Townhouses
2023-02-04 11:09:00,545080,87332,cat002,29451,7526,7,Yes,Apartments
2023-02-04 11:10:00,989690,28067,cat001,5748,6028,3,Yes,Townhouses
2023-02-04 11:11:00,719674,17876,cat001,47497,7014,11,Yes,Townhouses
2023-02-04 11:12:00,333099,80776,cat003,78347,3403,11,Yes,Commercial
2023-02-04 11:13:00,593206,54152,cat001,49163,4689,3,No,Townhouses
2023-02-04 11:14:00,353200,23466,cat002,32239,4363,10,Yes,Townhouses
2023-02-04 11:15:00,540875,67450,cat001,3146,7698,8,No,Townhouses
2023-02-04 11:16:00,492507,86320,cat003,9490,7586,5,Yes,Villas
2023-02-04 11:17:00,783828,95081,cat001,12678,4105,2,Yes,Commercial
2023-02-04 11:18:00,554870,70534,cat003,26639,1968,5,No,Apartments
2023-02-04 11:19:00,715753,55197,cat002,33792,5394,4,No,Townhouses
2023-02-04 11:20:00,988975,90341,cat004,61224,2508,5,Yes,Commercial
2023-02-04 11:21:00,944394,50811,cat004,37350,1408,7,No,Townhouses
2023-02-04 11:22:00,547471,16815,cat001,72869,4876,9,No,Townhouses
2023-02-04 11:23:00,862209,49946,cat004,97949,5493,10,No,Villas
2023-02-04 11:24:00,247736,66181,cat001,73652,4086,9,Yes,Commercial
2023-02-04 11:25:00,900065,26869,cat003,87194,5693,2,Yes,Apartments
2023-02-04 11:26:00,406481,36569,cat004,27643,9344,4,Yes,Villas
2023-02-04 11:27:00,629220,13965,cat003,11593,3194,5,No,Apartments
2023-02-04 11:28:00,116205,17026,cat002,34096,7411,2,Yes,Townhouses
2023-02-04 11:29:00,447614,49027,cat004,10107,5649,1,No,Commercial
2023-02-04 11:30:00,151111,22864,cat004,65505,9886,11,Yes,Commercial
2023-02-04 11:31:00,149541,89024,cat003,11389,9966,4,Yes,Villas
2023-02-04 11:32:00,170719,10605,cat002,90204,9285,8,Yes,Commercial
2023-02-04 11:33:00,710075,86705,cat003,90394,4839,2,Yes,Townhouses
2023-02-04 11:34:00,251816,87372,cat001,53500,4574,2,No,Villas
2023-02-04 11:35:00,495269,72046,cat003,44584,3344,9,Yes,Commercial
2023-02-04 11:36:00,989744,10422,cat003,48303,2983,10,No,Townhouses
2023-02-04 11:37:00,999426,39289,cat003,22760,924,8,No,Apartments
2023-02-04 11:38:00,622187,28353,cat001,15584,3676,3,No,Townhouses
2023-02-04 11:39:00,483148,51451,cat002,2545,3548,11,Yes,Villas
2023-02-04 11:40:00,473585,36090,cat004,83664,8137,10,Yes,Villas
2023-02-04 11:41:00,397078,89645,cat001,54801,7766,9,No,Villas
2023-02-04 11:42:00,403018,42879,cat002,16271,7309,1,Yes,Villas
2023-02-04 11:43:00,164737,72104,cat004,61167,5269,8,No,Commercial
2023-02-04 11:44:00,243533,24644,cat003,10650,6990,12,Yes,Apartments
2023-02-04 11:45:00,995934,80967,cat001,67210,6760,9,No,Townhouses
2023-02-04 11:46:00,810784,23340,cat003,83139,6639,6,No,Apartments
2023-02-04 11:47:00,345946,32439,cat001,69168,5089,11,Yes,Apartments
2023-02-04 11:48:00,907998,78928,cat001,86058,7974,10,No,Townhouses
2023-02-04 11:49:00,407150,39364,cat003,92276,6974,5,Yes,Apartments
2023-02-04 11:50:00,717340,10372,cat001,54247,725,3,No,Villas
2023-02-04 11:51:00,158641,40800,cat002,69156,5379,7,Yes,Villas
2023-02-04 11:52:00,463093,28953,cat003,60203,7690,5,Yes,Villas
2023-02-04 11:53:00,737137,59920,cat002,47402,9062,9,No,Apartments
2023-02-04 11:54:00,670352,62174,cat003,81313,6751,10,No,Townhouses
2023-02-04 11:55:00,412512,59550,cat004,86071,1742,5,No,Townhouses
2023-02-04 11:56:00,459149,24249,cat004,57468,8264,10,Yes,Apartments
2023-02-04 11:57:00,301235,12885,cat003,85763,1528,8,No,Commercial
2023-02-04 11:58:00,766551,93181,cat004,82396,3667,6,No,Townhouses
2023-02-04 11:59:00,461653,87853,cat003,1547,9210,11,Yes,Apartments
2023-02-04 12:00:00,958671,84869,cat003,49625,9975,8,No,Villas
2023-02-04 12:01:00,968579,27947,cat003,88619,8556,6,Yes,Villas
2023-02-04 12:02:00,807125,28537,cat002,92772,3449,11,No,Commercial
2023-02-04 12:03:00,604421,46126,cat004,12808,6046,4,No,Apartments
2023-02-04 12:04:00,397048,98336,cat002,10494,4465,1,Yes,Commercial
2023-02-04 12:05:00,516911,44772,cat004,33398,3813,5,No,Commercial
2023-02-04 12:06:00,472371,52801,cat004,44227,8085,6,No,Apartments
2023-02-04 12:07:00,818565,36034,cat001,33890,7969,5,Yes,Townhouses
2023-02-04 12:08:00,238030,90982,cat002,58254,2079,10,Yes,Commercial
2023-02-04 12:09:00,444313,36306,cat004,22716,2267,5,No,Villas
2023-02-04 12:10:00,757632,46187,cat004,77660,2546,2,No,Commercial
2023-02-04 12:11:00,553510,78304,cat004,32816,2921,5,Yes,Commercial
2023-02-04 12:12:00,712246,68724,cat003,4706,9999,8,No,Commercial
2023-02-04 12:13:00,627306,93981,cat003,20677,5234,6,Yes,Villas
2023-02-04 12:14:00,298823,48351,cat003,25995,5676,7,Yes,Townhouses
2023-02-04 12:15:00,855821,13842,cat002,52093,3451,8,Yes,Townhouses
2023-02-04 12:16:00,970148,43988,cat001,85565,4119,6,Yes,Townhouses
2023-02-04 12:17:00,774988,71637,cat002,27553,3231,5,No,Villas
2023-02-04 12:18:00,574622,18030,cat002,96894,2028,1,Yes,Villas
2023-02-04 12:19:00,288270,45318,cat001,22144,4927,9,No,Townhouses
2023-02-04 12:20:00,886728,45139,cat004,87257,6531,7,No,Townhouses
2023-02-04 12:21:00,331303,49542,cat004,5601,6433,5,Yes,Villas
2023-02-04 12:22:00,901010,57042,cat002,54234,3653,9,No,Apartments
2023-02-04 12:23:00,348016,86091,cat003,97497,6844,11,No,Townhouses
2023-02-04 12:24:00,506770,86518,cat002,8065,8268,1,No,Commercial
2023-02-04 12:25:00,383729,87922,cat001,62711,729,2,No,Commercial
2023-02-04 12:26:00,658513,70026,cat004,6590,5088,8,Yes,Apartments
2023-02-04 12:27:00,758906,87238,cat003,35155,2763,12,Yes,Townhouses
2023-02-04 12:28:00,670910,57812,cat001,82818,7551,2,Yes,Apartments
2023-02-04 12:29:00,604835,55645,cat002,28837,5202,8,Yes,Apartments
2023-02-04 12:30:00,205665,58758,cat002,41239,6313,2,No,Townhouses
2023-02-04 12:31:00,487332,49937,cat004,55713,5923,9,Yes,Townhouses
2023-02-04 12:32:00,759024,33037,cat002,43745,9222,8,No,Commercial
2023-02-04 12:33:00,978133,76691,cat001,96523,9640,9,Yes,Apartments
2023-02-04 12:34:00,262171,32121,cat002,15216,7189,11,Yes,Apartments
2023-02-04 12:35:00,599174,66715,cat004,16296,7352,4,Yes,Apartments
2023-02-04 12:36:00,706303,39836,cat002,76526,2245,7,No,Townhouses
2023-02-04 12:37:00,939516,13203,cat002,6259,2692,7,Yes,Townhouses
2023-02-04 12:38:00,745888,45358,cat001,86033,4393,1,Yes,Townhouses
2023-02-04 12:39:00,106140,25787,cat001,52552,3170,12,No,Townhouses
2023-02-04 12:40:00,576488,26695,cat003,57919,1707,5,No,Apartments
2023-02-04 12:41:00,384285,26133,cat003,14948,1552,11,Yes,Townhouses
2023-02-04 12:42:00,883261,99542,cat003,26404,4774,12,No,Townhouses
2023-02-04 12:43:00,383772,67041,cat001,59988,3792,11,No,Commercial
2023-02-04 12:44:00,998830,72705,cat003,86369,8516,10,Yes,Apartments
2023-02-04 12:45:00,520459,42869,cat004,78740,827,12,No,Commercial
2023-02-04 12:46:00,163747,36354,cat003,87568,5603,9,No,Apartments
2023-02-04 12:47:00,575966,65005,cat003,90083,1961,3,No,Villas
2023-02-04 12:48:00,183525,63069,cat001,18821,2838,8,No,Villas
2023-02-04 12:49:00,165198,33907,cat003,95302,5320,6,Yes,Villas
2023-02-04 12:50:00,487771,75803,cat002,16422,2426,9,Yes,Townhouses
2023-02-04 12:51:00,931202,16575,cat002,88238,1558,2,No,Apartments
2023-02-04 12:52:00,239009,29757,cat002,11973,3976,12,No,Villas
2023-02-04 12:53:00,811364,52392,cat004,4131,6318,10,Yes,Villas
2023-02-04 12:54:00,326311,53049,cat003,13874,1227,4,Yes,Townhouses
2023-02-04 12:55:00,932050,71181,cat003,82997,8101,6,No,Townhouses
2023-02-04 12:56:00,466964,96653,cat001,59256,2975,6,Yes,Townhouses
2023-02-04 12:57:00,313213,62554,cat004,8845,4377,5,Yes,Townhouses
2023-02-04 12:58:00,415247,77096,cat004,11187,5081,9,No,Villas
2023-02-04 12:59:00,106493,39264,cat001,97746,2927,6,Yes,Townhouses
2023-02-04 13:00:00,460182,58489,cat003,7996,9049,9,No,Townhouses
2023-02-04 13:01:00,620222,66795,cat003,49335,2698,11,Yes,Commercial
2023-02-04 13:02:00,328943,35711,cat001,54312,4716,6,No,Apartments
2023-02-04 13:03:00,125957,85773,cat004,35777,4400,6,Yes,Commercial
2023-02-04 13:04:00,596928,54257,cat001,30465,6559,6,Yes,Townhouses
2023-02-04 13:05:00,723345,75263,cat003,68689,4721,1,Yes,Apartments
2023-02-04 13:06:00,898933,79745,cat001,91352,4718,6,Yes,Villas
2023-02-04 13:07:00,620903,61763,cat004,35004,1383,7,No,Villas
2023-02-04 13:08:00,756548,52580,cat001,17484,7311,3,No,Villas
2023-02-04 13:09:00,540459,98121,cat002,40635,8899,4,Yes,Commercial
2023-02-04 13:10:00,525329,43208,cat002,70828,5227,5,Yes,Villas
2023-02-04 13:11:00,352868,26071,cat003,18035,7810,4,No,Commercial
2023-02-04 13:12:00,418783,57043,cat002,37523,8317,5,No,Townhouses
2023-02-04 13:13:00,864341,26129,cat003,73532,2987,8,No,Townhouses
2023-02-04 13:14:00,690620,52790,cat004,18834,4416,9,No,Villas
2023-02-04 13:15:00,343724,64006,cat003,49992,7037,5,Yes,Apartments
2023-02-04 13:16:00,573588,36434,cat001,27204,9173,5,No,Commercial
2023-02-04 13:17:00,170681,51711,cat001,69814,4666,11,No,Apartments
2023-02-04 13:18:00,286901,35197,cat001,34490,6497,8,Yes,Commercial
2023-02-04 13:19:00,543228,92187,cat002,30992,9052,8,No,Apartments
2023-02-04 13:20:00,726763,94731,cat004,64028,9699,12,Yes,Commercial
2023-02-04 13:21:00,829071,15112,cat004,99886,2944,12,No,Apartments
2023-02-04 13:22:00,691338,11190,cat002,47233,7003,10,No,Commercial
2023-02-04 13:23:00,115451,60884,cat003,3695,3287,1,Yes,Townhouses
2023-02-04 13:24:00,465384,87255,cat002,77765,4611,5,No,Villas
2023-02-04 13:25:00,414230,59769,cat003,45235,9493,3,Yes,Apartments
2023-02-04 13:26:00,148393,63151,cat004,24175,2611,11,Yes,Townhouses
2023-02-04 13:27:00,748751,89858,cat003,59267,7473,2,Yes,Apartments
